Date,Open,High,Low,Volume
2016-12-12,775.85,776.08,765.0,3105.09465254
2016-12-11,773.29,776.99,770.0,3363.99193147
2016-12-10,767.9,773.22,765.97,3933.29722011
2016-12-09,764.29,772.82,761.71,4841.52657329
2016-12-08,759.93,768.9,750.26,4572.34574076
2016-12-07,752.0,761.58,752.0,4497.22167798
2016-12-06,767.98,767.99,748.6,4823.85177996
2016-12-05,766.99,769.76,762.83,2759.24118043
2016-12-04,769.72,771.92,759.0,3176.06098342
2016-12-03,754.0,780.0,753.53,6046.07302383
2016-12-02,742.59,754.9,741.59,4189.87322285
2016-12-01,732.38,745.0,729.17,3949.87445465
2016-11-30,730.18,734.36,728.2,3808.37912906
2016-11-29,729.61,736.44,729.0,3864.53899081
2016-11-28,735.7,737.95,728.01,2682.61894264
2016-11-27,739.36,739.98,726.0,2701.84356151
2016-11-26,737.73,739.99,729.0,3167.77789063
2016-11-25,741.93,743.99,727.0,3469.9710138
2016-11-24,747.04,747.12,734.0,3628.87577139
2016-11-23,736.19,748.77,726.38,4277.3018065
2016-11-22,731.28,738.47,730.0,2984.91872792
2016-11-21,750.77,753.81,715.0,4322.13512023
2016-11-20,748.57,752.3,738.0,2953.99905404
2016-11-19,729.24,751.0,728.89,4627.61556086
2016-11-18,730.0,750.01,729.01,4178.13393893
2016-11-17,711.53,743.8,710.0,6191.15573689
2016-11-16,707.84,716.3,671.23,4794.90051351
2016-11-15,704.1,708.57,695.07,4825.08353881
2016-11-14,704.72,705.94,685.7,4208.92221806
2016-11-13,716.86,716.99,702.42,3129.42337213
2016-11-12,712.99,718.99,712.5,3363.97423496
2016-11-11,720.84,723.61,705.84,4442.06754256
2016-11-10,711.0,747.26,710.05,12018.02134968
2016-11-09,706.57,716.45,704.16,4368.14231288
2016-11-08,717.19,717.19,701.35,4151.56067342
2016-11-06,706.67,719.83,705.86,2950.55988634
2016-11-05,705.63,707.99,697.72,3058.7975578
2016-11-04,682.0,708.33,680.43,5561.00486446
2016-11-03,732.99,746.16,672.06,10311.60509367
2016-11-02,729.86,733.43,720.0,4800.04587127
2016-11-01,700.05,737.5,695.74,6956.84758491
2016-10-31,695.41,709.68,681.01,4521.90165839
2016-10-30,717.76,718.6,692.04,3762.35416574
2016-10-29,688.94,725.64,688.5,6536.29855677
2016-10-28,685.36,692.41,683.2,4607.69012378
2016-10-27,672.43,692.01,671.51,6623.64404331
2016-10-26,656.99,678.0,649.0,6088.87209645
2016-10-25,649.2,657.0,648.99,4527.47886929
2016-10-24,651.98,652.93,645.81,3634.04937107
2016-10-23,652.67,655.8,645.33,3086.45365081
2016-10-22,629.4,658.0,629.28,4615.09905799
2016-10-21,627.52,633.41,627.5,4212.51235969
2016-10-20,628.91,629.99,626.01,4197.27923652
2016-10-19,634.79,636.99,625.6,4352.71633867
2016-10-18,637.59,640.0,632.15,4134.36418038
2016-10-17,642.6,643.47,636.27,3925.82115694
2016-10-16,637.87,643.91,638.16,2418.68960284
2016-10-15,636.0,639.99,638.03,683.79807092
2016-10-14,624.08,639.99,635.8,4365.86702469
2016-10-13,632.0,639.85,635.9,3845.21461185
2016-10-12,631.91,643.58,642.3,4334.7387028
2016-10-11,618.13,647.03,618.72,6316.50262935
2016-10-10,615.46,619.2,617.43,3896.59582637
2016-10-09,617.0,619.59,619.46,2329.86207734
2016-10-08,617.55,620.0,618.11,2793.95535361
2016-10-07,609.89,618.7,611.78,5119.98889954
2016-10-06,610.3,613.39,613.16,3920.07531583
2016-10-05,609.22,614.24,610.33,4454.40369502
2016-10-04,606.93,613.23,612.99,5060.86312789
2016-10-03,610.7,615.24,612.42,4436.78281505
2016-10-02,608.66,615.9,615.65,2911.8918914
2016-10-01,608.98,617.19,608.99,3480.01593911
2016-09-30,605.0,608.99,605.99,4626.81936993
2016-09-29,603.56,606.89,604.96,4106.83205706
2016-09-28,603.18,606.0,605.71,3710.0120722
2016-09-27,601.38,607.54,607.04,4345.51888885
2016-09-26,600.02,607.99,601.67,4292.32724007
2016-09-25,599.42,605.99,603.69,2577.17870414
2016-09-24,601.08,605.94,602.96,2646.49759755
2016-09-23,595.14,603.3,595.99,3759.0236907
2016-09-22,594.78,598.54,597.0,3998.40601014
2016-09-21,592.63,605.6,605.6,4885.89704059
2016-09-20,605.6,609.92,608.6,4601.69967614
2016-09-19,607.4,612.46,611.4,3096.46853792
2016-09-18,607.22,611.93,607.92,3091.45513304
2016-09-17,604.0,608.99,607.95,2942.64908837
2016-09-16,603.15,608.1,605.43,4171.00563277
2016-09-15,603.33,609.49,608.47,3965.6919502
2016-09-14,608.0,611.99,608.39,3744.74317438
2016-09-13,605.16,609.99,606.86,3888.07052292
2016-09-12,603.0,609.45,607.94,3986.16471563
2016-09-11,591.8,630.11,623.58,4289.6247761
2016-09-10,620.59,626.54,622.07,2819.13150751
2016-09-09,618.25,628.69,627.97,4502.86557587
2016-09-08,613.43,631.3,615.22,5225.03677269
2016-09-07,609.21,618.53,612.99,4680.9577166
2016-09-06,605.47,612.99,605.93,4169.69788463
2016-09-05,601.63,611.99,611.94,3010.75003224
2016-09-04,597.52,617.13,600.93,4592.85098189
2016-09-03,574.67,600.99,576.41,4707.9044818
2016-09-02,570.0,577.97,572.94,4827.43459895
2016-09-01,568.12,573.31,572.89,5203.40066602
2016-08-31,569.21,575.15,574.95,4439.62383694
2016-08-30,572.53,576.83,573.21,4175.84646427
2016-08-29,571.24,577.73,575.41,4569.5624841
2016-08-28,574.66,575.41,574.99,162.42439711
2016-08-27,568.95,579.45,579.29,3059.49308936
2016-08-26,574.85,579.86,575.57,3354.18317104
2016-08-25,573.12,579.0,578.68,4109.11256132
2016-08-24,575.29,582.68,582.39,3857.02318764
2016-08-23,577.47,586.77,585.19,5092.27462505
2016-08-22,584.15,585.32,584.87,149.79770977
2016-08-21,582.96,583.99,579.34,2515.68607914
2016-08-20,574.82,582.98,572.38,3677.83380354
2016-08-19,574.26,576.99,572.68,3874.01046938
2016-08-18,574.42,576.99,573.0,4040.10557637
2016-08-17,581.52,581.99,569.67,4544.31846525
2016-08-16,568.77,581.99,566.09,4683.22225499
2016-08-15,570.89,575.0,561.56,4384.16292322
2016-08-14,586.04,586.55,565.19,4073.21793959
2016-08-13,587.93,589.5,586.0,2852.28409904
2016-08-12,589.64,590.09,583.62,3915.31033157
2016-08-11,594.39,599.99,585.6,5005.272955
2016-08-10,587.93,601.09,583.29,9637.29241214
2016-08-09,592.0,594.04,585.96,4793.93799697
2016-08-08,595.95,595.99,590.0,3699.05862634
2016-08-07,589.97,598.65,587.2,3280.30039852
2016-08-04,572.29,599.95,562.11,10007.02736267
2016-08-03,547.94,576.0,519.3,19963.92049324
2016-08-02,606.0,613.38,483.0,14050.30066258
2016-07-29,657.0,659.0,651.0,4247.57647768
2016-07-28,657.18,659.97,654.1,3930.59699797
2016-07-27,658.6,658.99,646.56,5369.93031031
2016-07-26,657.57,658.99,645.0,6236.89527251
2016-07-25,660.92,664.13,653.77,4021.18502504
2016-07-24,657.8,666.37,655.01,3392.21673843
2016-07-23,650.42,662.35,650.42,4664.24909823
2016-07-22,667.49,669.94,647.59,7185.45374633
2016-07-21,667.41,668.4,661.19,4047.86251498
2016-07-20,672.99,674.99,664.6,3459.44408104
2016-07-19,675.97,676.87,666.17,3794.04681928
2016-07-18,678.58,684.94,670.0,4601.68151993
2016-07-17,665.96,680.99,665.8,3858.01399088
2016-07-16,668.06,669.99,662.01,2939.579083
2016-07-15,661.41,669.98,660.54,4717.6699047
2016-07-14,661.47,663.99,640.0,5229.28276539
2016-07-13,672.68,675.5,657.5,21722.00594139
2016-07-12,650.48,673.99,648.6,10571.9860145
2016-07-11,651.47,664.27,648.11,4405.72718035
2016-07-10,657.22,660.03,641.0,3838.57905207
2016-07-09,662.97,667.33,608.0,10067.02743656
2016-07-08,638.48,663.74,638.04,10799.36496673
2016-07-07,676.57,683.44,611.94,12154.84898729
2016-07-06,669.55,680.79,665.0,5589.69468569
2016-07-05,678.46,682.37,662.51,5179.94532708
2016-07-04,668.1,683.69,653.16,4216.20118126
2016-07-03,701.66,705.25,651.0,6518.26840132
2016-07-02,682.36,701.85,676.92,4952.81054199
2016-07-01,672.25,688.99,667.0,6840.11608301
2016-06-30,639.5,675.0,635.14,7777.40079271
2016-06-29,647.24,649.19,630.02,6449.82106949
2016-06-28,651.24,663.53,638.0,6012.30501316
2016-06-27,643.01,659.98,630.0,6437.10691554
2016-06-26,677.5,678.99,625.01,5573.27314522
2016-06-25,668.8,699.0,650.0,7638.02593879
2016-06-24,627.0,700.0,627.0,19697.22304385
2016-06-23,605.23,637.89,544.13,21579.86261879
2016-06-22,659.53,679.99,596.42,14182.46756388
2016-06-21,731.14,732.08,628.6,26383.85589204
2016-06-20,767.41,768.99,701.01,9332.96617788
2016-06-19,758.71,771.92,744.77,5553.38634018
2016-06-18,747.99,785.15,734.8,9757.53250763
2016-06-17,772.9,778.5,709.01,14107.22498657
2016-06-16,694.55,777.68,693.1,16623.47967886
2016-06-15,685.05,696.03,673.0,7863.0569208
2016-06-14,703.95,706.45,650.02,12144.54626545
2016-06-13,682.08,720.0,663.55,16407.22207445
2016-06-12,588.5,687.71,588.49,18445.34221954
2016-06-11,579.63,588.32,577.18,4421.61672811
2016-06-10,578.41,581.0,573.5,5595.20332884
2016-06-09,583.99,583.99,574.0,5002.72592215
2016-06-08,578.83,583.99,572.96,6298.91516818
2016-06-07,584.49,590.95,475.0,9556.92609795
2016-06-06,576.99,588.15,574.0,6748.22086568
2016-06-05,575.56,585.0,570.22,4824.21072193
2016-06-04,570.65,594.64,564.29,6983.50303903
2016-06-03,540.97,578.0,535.96,10415.90053176
2016-06-02,535.28,541.2,531.86,6301.35727674
2016-06-01,533.5,541.5,524.39,5586.96000609
2016-05-31,533.28,544.9,520.01,8507.19802137
2016-05-30,521.34,541.0,519.0,6059.54183101
2016-05-29,531.23,549.99,492.35,10345.89243254
2016-05-28,470.35,539.49,468.82,11396.97765919
2016-05-27,454.62,476.75,454.35,9897.49640027
2016-05-26,451.64,454.99,449.0,5932.12710943
2016-05-25,447.3,452.42,445.99,6130.03876827
2016-05-24,443.5,448.5,445.56,6513.46298815
2016-05-23,442.92,445.59,440.79,5539.72934322
2016-05-22,446.35,446.45,440.89,3737.807112
2016-05-21,443.72,446.99,441.88,4038.7879631
2016-05-20,443.39,445.5,435.0,7801.82276181
2016-05-19,455.5,456.41,440.1,7853.14014077
2016-05-18,453.69,457.88,452.86,5508.63302293
2016-05-17,456.23,457.49,452.2,6068.27449823
2016-05-16,462.82,462.99,451.48,5865.22256609
2016-05-15,459.16,463.62,458.49,3219.97633272
2016-05-14,457.5,459.83,456.0,3484.53371609
2016-05-13,455.76,458.03,453.84,5334.73425829
2016-05-12,454.37,455.86,449.27,6183.59343208
2016-05-11,453.45,458.65,451.43,5941.53551544
2016-05-10,463.63,465.0,448.2,6583.61277516
2016-05-09,461.7,465.9,459.41,5768.37109319
2016-05-08,462.03,465.0,457.5,3277.07385483
2016-05-07,462.33,464.0,459.55,3456.33421865
2016-05-06,450.27,463.73,448.84,6264.90934228
2016-05-05,448.68,451.56,447.0,5434.53690826
2016-05-04,452.94,453.23,446.76,4856.83570013
2016-05-03,446.3,453.29,443.61,5940.22840421
2016-05-02,456.49,457.63,440.02,7499.51306014
2016-05-01,453.72,457.07,451.55,2958.83979473
2016-04-30,456.81,459.44,450.13,4751.06154968
2016-04-29,450.75,458.83,448.5,5970.65692295
2016-04-28,449.55,451.0,434.79,8123.09170777
2016-04-27,470.01,470.79,440.94,10948.59960874
2016-04-26,468.9,472.11,464.01,7509.66011963
2016-04-25,463.79,472.38,454.65,9301.52711708
2016-04-24,454.89,465.0,453.58,6187.22060094
2016-04-23,448.02,455.69,447.03,4549.70514614
2016-04-22,451.35,453.0,445.07,7045.8500976
2016-04-21,442.72,453.8,441.86,7606.58423681
2016-04-20,434.93,444.07,434.92,7594.47699833
2016-04-19,429.47,434.93,429.1,5805.44568294
2016-04-18,430.4,434.46,428.44,5083.82040436
2016-04-17,433.83,434.93,429.15,3314.21392696
2016-04-16,430.2,434.89,429.89,4162.18778919
2016-04-15,425.39,431.1,425.39,4281.58683995
2016-04-14,425.87,428.0,424.52,4671.24439831
2016-04-13,427.69,429.44,423.59,5961.37783386
2016-04-12,423.27,429.77,423.05,6943.23647044
2016-04-11,423.34,424.0,420.15,4994.08138484
2016-04-10,419.02,423.99,419.02,2960.2363654
2016-04-09,419.84,419.84,415.51,3556.00102113
2016-04-08,421.47,424.65,415.71,6558.66157987
2016-04-07,421.58,422.74,419.41,4961.04882753
2016-04-06,421.71,423.0,420.61,5524.98166492
2016-04-05,419.5,423.43,418.01,5416.66603689
2016-04-04,420.31,421.0,417.58,5309.23186641
2016-04-03,419.88,420.8,418.33,3266.90549848
2016-04-02,416.91,420.5,416.55,4067.73500663
2016-04-01,416.45,417.5,414.12,5346.10250157
2016-03-31,412.79,417.6,412.07,5335.46841513
2016-03-30,416.07,416.5,407.56,5886.24948088
2016-03-29,422.27,424.62,407.75,7386.3288488
2016-03-28,424.25,425.48,419.63,5545.77212658
2016-03-27,416.72,426.5,415.95,4585.43650004
2016-03-26,416.19,417.77,414.37,3646.99248389
2016-03-25,414.09,416.7,410.0,5081.04445487
2016-03-24,418.19,418.37,413.23,4746.25866965
2016-03-23,416.11,418.99,413.95,5328.00267785
2016-03-22,411.78,417.79,410.68,6289.96932157
2016-03-21,412.38,413.97,406.89,6052.35890267
2016-03-20,408.11,415.34,408.1,4513.2822952
2016-03-19,409.25,411.0,404.72,4868.41820077
2016-03-18,418.37,418.75,399.21,8529.22155419
2016-03-17,416.08,419.75,415.63,6171.8472343
2016-03-16,415.5,416.39,413.0,6379.09446408
2016-03-15,413.92,416.94,412.48,7471.90783866
2016-03-14,413.24,415.84,411.61,6545.8790762
2016-03-13,410.68,416.38,410.01,4520.74654366
2016-03-12,415.98,421.0,414.97,7041.45814304
2016-03-11,412.64,416.52,410.71,7909.17586749
2016-03-10,411.18,414.0,408.75,5400.29136204
2016-03-09,412.21,416.33,407.4,7501.47649557
2016-03-08,403.24,418.74,395.0,9910.74424239
2016-03-07,396.13,409.27,385.01,7676.29322299
2016-03-06,407.38,408.83,381.09,14903.33778457
2016-03-05,418.76,422.21,405.5,8961.10957184
2016-03-04,420.44,422.8,408.63,11833.72087093
2016-03-03,433.03,435.36,418.36,7437.60843525
2016-03-02,436.41,437.78,427.5,7622.51170503
2016-03-01,433.73,442.0,431.13,7578.8900694
2016-02-29,433.09,436.07,423.0,5149.93009024
2016-02-28,430.84,434.97,430.14,5520.65526894
2016-02-27,423.51,430.85,419.53,6782.03746528
2016-02-26,423.94,426.44,418.6,6049.84811526
2016-02-25,420.32,425.6,410.0,7232.25236528
2016-02-24,437.45,440.9,414.16,9159.03224463
2016-02-23,438.56,439.0,430.95,5131.79988328
2016-02-22,438.04,448.7,426.01,7111.14458641
2016-02-21,420.72,444.03,420.09,9367.73037888
2016-02-20,421.18,422.0,416.0,5800.49253183
2016-02-19,415.18,423.2,415.01,6518.6376118
2016-02-18,407.41,420.13,405.69,8707.1340027
2016-02-17,398.94,407.5,390.0,5649.43557069
2016-02-16,406.61,409.09,394.03,6616.24621551
2016-02-15,391.0,406.92,391.0,7557.91385027
2016-02-14,382.05,396.0,381.99,5978.19747171
2016-02-13,378.23,382.05,377.46,6162.21762337
2016-02-12,378.49,379.5,360.0,10413.06371586
2016-02-11,372.76,383.34,371.87,9736.03682475
2016-02-10,371.02,374.93,370.13,8424.5942075
2016-02-09,377.37,379.35,370.5,7092.95217777
2016-02-08,375.43,379.81,373.24,4165.46211131
2016-02-07,384.44,384.54,370.05,6276.66473729
2016-02-06,387.99,389.36,382.99,7443.91933224
2016-02-05,368.87,390.63,368.74,8887.7572324
2016-02-04,372.93,373.01,365.63,7147.95657328
2016-02-03,371.33,374.41,371.17,6856.21815799
2016-02-02,367.89,379.0,366.26,7931.22922922
2016-02-01,378.46,382.5,365.0,5506.77681302
2016-01-31,378.68,382.04,375.0,4154.2964224
2016-01-30,379.63,385.05,363.25,12107.09488689
2016-01-29,394.6,395.0,377.12,9103.71549887
2016-01-28,391.7,397.18,390.7,6324.16419027
2016-01-27,391.4,397.0,387.78,6981.00990035
2016-01-26,403.04,403.04,386.41,6491.99981186
2016-01-25,387.5,406.93,387.49,3550.83177183
2016-01-24,382.93,398.72,382.55,6310.0300222
2016-01-23,409.02,413.99,373.86,13430.10303924
2016-01-22,418.89,424.78,403.21,8739.16341887
2016-01-21,375.28,425.1,369.0,13874.69165931
2016-01-20,384.79,385.5,370.0,8133.36701034
2016-01-19,378.47,386.1,370.1,8711.45975604
2016-01-18,388.7,391.0,372.0,8278.12919348
2016-01-17,357.53,391.0,350.92,17987.85488449
2016-01-16,430.03,430.29,357.3,28635.40074977
2016-01-14,433.07,435.27,428.0,5637.97978003
2016-01-13,446.61,447.13,425.0,9686.10612231
2016-01-12,449.22,449.5,445.22,5776.67359448
2016-01-11,448.9,452.65,445.88,5628.49877886
2016-01-10,452.1,452.1,442.96,3994.58834615
2016-01-09,454.95,456.0,447.66,4151.85964639
2016-01-08,457.5,464.4,447.53,10109.70804698
2016-01-07,432.5,458.54,430.21,12169.64884289
2016-01-06,433.25,433.46,428.15,5472.33815083
2016-01-05,435.57,435.64,430.0,6003.71071043
2016-01-04,430.5,435.79,429.99,4948.90842947
2016-01-03,435.92,435.98,425.02,3945.62649577
2016-01-02,434.5,437.56,432.41,3328.50671424
2016-01-01,431.49,437.15,427.92,3966.66759133
2015-12-31,428.44,434.0,419.04,6304.07906909
2015-12-30,430.6,434.99,422.35,5245.53162028
2015-12-29,421.34,433.0,419.31,6209.84189469
2015-12-28,426.0,429.9,418.0,6794.36533629
2015-12-27,418.03,429.85,410.02,5744.67368249
2015-12-26,456.14,458.29,410.0,13241.55181015
2015-12-25,455.72,458.99,450.01,3519.07887205
2015-12-24,442.93,460.0,442.0,7098.82623042
2015-12-23,434.27,445.11,428.29,7566.40347309
2015-12-22,433.28,442.0,432.58,6723.22121044
2015-12-21,441.99,444.44,424.66,6572.93480914
2015-12-20,460.72,461.4,430.0,8409.69925632
2015-12-19,463.35,465.6,451.58,7094.80114619
2015-12-18,455.0,465.1,453.28,4769.41657189
2015-12-17,453.63,456.33,446.01,6530.35724005
2015-12-16,463.1,464.95,440.0,36202.90098013
2015-12-15,442.37,464.67,441.35,10772.94538591
2015-12-14,435.61,450.0,429.12,165847.8943404
2015-12-13,432.91,443.83,419.42,6609.9032448
2015-12-12,448.13,469.34,403.0,29808.49533331
2015-12-11,415.64,452.73,415.63,13223.45448157
2015-12-10,417.25,419.5,408.0,7042.8393077
2015-12-09,395.32,425.0,395.13,15960.60855686
2015-12-08,395.35,396.3,386.69,6261.9410439
2015-12-07,393.58,397.57,383.0,7570.00506555
2015-12-06,389.99,401.01,375.22,9943.16929414
2015-12-05,362.53,390.0,361.92,8279.84861938
2015-12-04,361.58,364.85,355.43,5903.24317441
2015-12-03,359.84,369.99,356.52,7135.55918782
2015-12-02,363.18,363.21,347.55,9023.75580588
2015-12-01,377.09,378.94,354.6,9460.18756343
2015-11-30,373.24,382.87,367.0,11882.64697835
2015-11-29,355.17,373.24,354.26,5190.58157998
2015-11-28,359.03,360.0,351.09,5254.98552479
2015-11-27,351.09,364.46,347.96,7486.61940494
2015-11-26,327.99,368.18,327.96,13884.3876827
2015-11-25,320.57,330.06,316.26,7890.76362401
2015-11-24,323.07,323.17,318.0,5312.48566516
2015-11-23,323.92,326.0,322.0,4631.10002052
2015-11-22,325.18,327.0,321.0,3308.51335386
2015-11-21,321.8,328.0,316.33,5213.12904767
2015-11-20,327.0,327.12,311.23,9438.41111871
2015-11-19,336.93,336.93,325.0,6638.21265525
2015-11-18,337.7,338.0,330.0,5226.10746486
2015-11-17,330.9,340.72,330.1,7245.82655944
2015-11-16,323.02,334.1,316.12,7501.92821311
2015-11-15,339.13,339.15,320.0,6635.64303773
2015-11-14,338.25,339.57,329.4,5569.32598111
2015-11-13,333.8,343.0,325.0,10857.56342132
2015-11-12,308.4,344.99,304.45,15518.79787282
2015-11-11,332.14,341.75,293.32,19022.91949995
2015-11-10,381.86,382.23,323.66,15535.74572927
2015-11-09,374.76,386.96,360.8,11049.5618953
2015-11-08,387.0,389.0,363.58,7402.86895594
2015-11-07,375.64,392.0,368.24,8614.97562827
2015-11-06,390.98,395.0,351.0,20982.1453883
2015-11-05,392.33,450.0,366.66,28720.1682911
2015-11-04,402.63,499.99,368.15,48567.55273752
2015-11-03,365.58,422.3,362.07,41473.53545801
2015-11-02,328.1,371.82,326.07,18415.13472441
2015-11-01,313.25,332.0,311.44,10117.10784744
2015-10-31,324.73,334.28,306.29,15148.92966662
2015-10-30,316.06,336.97,315.0,16766.17553845
2015-10-29,302.72,320.99,301.8,12318.86872726
2015-10-28,297.39,308.93,292.9,16311.14163628
2015-10-27,286.95,297.99,286.51,10634.8584368
2015-10-26,286.18,289.88,282.04,7824.41378212
2015-10-25,280.89,295.93,280.81,10653.78975591
2015-10-24,277.83,282.2,277.59,5188.58956264
2015-10-23,274.91,281.17,274.82,7121.78533725
2015-10-22,268.75,280.0,268.77,16277.3438682
2015-10-21,265.0,272.85,271.16,12388.3399378
2015-10-20,264.38,272.95,265.09,9294.51874751
2015-10-19,262.05,268.23,265.0,10727.707305
2015-10-18,262.94,273.5,272.88,11318.4057894
2015-10-17,263.05,274.81,263.45,22055.9639824
2015-10-16,254.86,267.6,254.98,18430.0913787
2015-10-15,253.18,256.77,253.25,13357.2135882
2015-10-14,250.25,255.0,250.98,15172.803434
2015-10-13,244.86,251.5,246.43,13002.7072322
2015-10-12,245.89,249.14,249.01,10785.6518824
2015-10-11,245.63,250.0,246.06,8638.06830882
2015-10-10,243.8,246.1,244.44,7376.00042736
2015-10-09,241.1,244.88,242.94,9864.90274619
2015-10-08,242.2,245.38,244.0,11240.1447961
2015-10-07,240.2,247.96,246.7,17635.1707243
2015-10-06,240.31,248.0,240.93,17606.177893
2015-10-05,237.5,240.98,239.87,7487.56172347
2015-10-04,239.07,240.28,239.93,3794.12085585
2015-10-03,237.73,240.62,238.31,4332.27031897
2015-10-02,236.97,239.4,238.34,5907.54929183
2015-10-01,236.9,239.86,237.1,5676.93891488
2015-09-30,236.26,238.75,236.88,5479.4328461
2015-09-29,236.65,241.05,239.96,6984.74661537
2015-09-28,233.53,240.52,233.53,8114.32217801
2015-09-27,233.2,235.03,234.67,3302.85450184
2015-09-26,233.5,236.2,235.88,4167.95246947
2015-09-25,234.02,237.62,235.35,6186.86283845
2015-09-24,230.09,235.99,230.26,9375.09414213
2015-09-23,229.27,233.0,231.31,6357.67604853
2015-09-22,224.45,232.5,227.31,8900.96660186
2015-09-21,226.87,233.64,232.26,7599.80481578
2015-09-20,231.84,234.0,232.88,3683.55398908
2015-09-19,232.0,234.31,233.78,3604.57190273
2015-09-18,231.75,234.96,233.31,4688.4507946
2015-09-17,229.01,235.93,229.72,7527.99830632
2015-09-16,226.85,232.0,230.67,7655.65298843
2015-09-15,230.26,232.43,231.02,7118.30792605
2015-09-14,228.01,233.99,230.83,7984.56251326
2015-09-13,229.72,236.91,236.5,5004.42997556
2015-09-12,235.26,241.12,240.9,5480.20471378
2015-09-11,238.5,241.54,238.55,5856.64280098
2015-09-10,236.69,241.4,238.74,5812.39815317
2015-09-09,238.6,244.69,244.24,6819.43626768
2015-09-08,240.31,247.82,241.31,8297.98385459
2015-09-07,239.21,242.98,241.26,4902.58116068
2015-09-06,235.54,244.82,236.17,5273.5396927
2015-09-05,230.12,237.24,231.43,5615.31975395
2015-09-04,227.24,232.49,227.24,7070.63136039
2015-09-03,226.48,230.79,229.95,6669.72158489
2015-09-02,226.43,231.43,228.22,7461.09419833
2015-09-01,226.42,233.5,230.76,8599.28297275
2015-08-31,225.23,233.0,229.4,6986.51571867
2015-08-30,226.59,233.47,230.61,4975.99074234
2015-08-29,228.0,233.95,231.55,4469.25113064
2015-08-28,221.2,236.18,225.62,9155.34886512
2015-08-27,224.0,229.99,226.72,7891.14647013
2015-08-26,220.16,231.97,223.73,9756.26262065
2015-08-25,198.02,229.49,211.16,19685.2057803
2015-08-24,210.0,229.24,229.23,16523.7894449
2015-08-23,226.15,233.25,231.16,4312.6376901
2015-08-22,222.68,235.53,232.85,7197.34948925
2015-08-21,231.15,236.99,235.56,8328.5779028
2015-08-20,227.45,238.2,227.46,8819.52508175
2015-08-19,214.91,238.99,221.99,13329.6903361
2015-08-18,200.0,258.04,257.56,11541.7972952
2015-08-17,255.58,261.57,259.2,6966.79970621
2015-08-16,255.67,263.1,262.45,5493.63748757
2015-08-15,261.77,267.69,266.21,4116.06182042
2015-08-14,262.5,267.98,264.48,6859.07697033
2015-08-13,262.94,267.82,266.81,5343.42301753
2015-08-12,265.79,272.4,271.99,6350.25601895
2015-08-11,264.91,271.99,265.15,5796.14479285
2015-08-10,263.17,268.89,267.6,5478.58214893
2015-08-09,260.97,268.8,262.02,5046.97687512
2015-08-08,260.07,280.16,280.06,6085.44943664
2015-08-07,277.05,281.17,279.37,5212.45690065
2015-08-06,278.95,282.61,282.44,5027.85564067
2015-08-05,282.01,286.25,285.6,5765.48779667
2015-08-04,280.11,286.47,280.95,5580.22052955
2015-08-03,280.27,285.86,282.62,4741.72910667
2015-08-02,277.33,282.62,281.53,3361.0866893
2015-08-01,277.26,285.6,285.2,3932.44975145
2015-07-31,282.79,290.0,288.49,5676.61845893
2015-07-30,286.56,291.56,290.26,5138.98154856
2015-07-29,289.01,296.58,295.74,5223.50717064
2015-07-28,293.65,298.0,294.22,5761.8696177
2015-07-27,287.24,297.0,293.88,6461.0331349
2015-07-26,288.65,294.49,289.68,3735.24660255
2015-07-25,286.82,291.67,289.12,4102.45296008
2015-07-24,276.43,291.52,277.23,7362.46908295
2015-07-23,276.28,279.75,277.96,5306.91957531
2015-07-22,275.01,278.54,277.33,4687.90938331
2015-07-21,276.85,281.27,279.96,4943.55943437
2015-07-20,273.34,280.0,275.6,5476.63658855
2015-07-19,275.0,278.48,277.71,3464.18667592
2015-07-18,276.34,282.71,280.14,4279.26089921
2015-07-17,272.64,281.38,279.38,6977.01744653
2015-07-16,275.0,292.78,285.7,8604.68123348
2015-07-15,284.98,294.11,287.48,7589.8114526
2015-07-14,286.25,297.78,292.93,7146.06148146
2015-07-13,281.62,312.91,312.19,12936.002783
2015-07-12,293.5,316.52,294.29,12918.2274397
2015-07-11,284.5,299.0,286.71,8509.60783548
2015-07-10,269.0,294.71,269.77,15892.7509273
2015-07-09,267.1,272.5,271.5,6970.30224745
2015-07-08,264.41,273.97,266.18,7798.11588097
2015-07-07,264.5,272.11,269.78,6984.3821578
2015-07-06,268.27,277.88,272.17,10013.5785874
2015-07-05,258.99,275.25,260.64,8452.80236186
2015-07-04,254.4,261.0,256.94,4091.5562419
2015-07-03,252.77,257.37,254.86,4782.98346498
2015-07-02,253.0,262.0,258.96,6283.48126529
2015-07-01,255.12,265.45,263.83,8238.7119877
2015-06-30,255.91,269.39,257.53,12009.7861067
2015-06-29,249.09,257.99,249.11,10401.5087281
2015-06-28,247.51,251.87,251.46,4290.97455352
2015-06-27,242.6,252.22,242.99,5287.8661909
2015-06-26,239.91,243.1,242.46,6539.24758549
2015-06-25,239.91,243.44,240.14,5678.55548776
2015-06-24,239.51,244.92,244.54,5323.51072526
2015-06-23,243.01,248.06,247.48,5297.1415872
2015-06-22,243.86,248.5,244.66,5569.60351861
2015-06-21,242.0,246.98,246.08,3694.45385093
2015-06-20,240.46,246.99,246.33,4371.21458011
2015-06-19,245.04,251.05,249.33,6096.25794923
2015-06-18,243.51,253.29,250.18,8234.70571275
2015-06-17,247.0,259.46,251.88,9886.2009048
